iter	Passed	Remaining
791	41135	10803
792	41193	10752
793	41237	10698
794	41326	10656
795	41385	10606
796	41440	10555
797	41530	10512
798	41584	10461
799	41641	10410
800	41751	10372
801	41802	10320
802	41855	10268
803	41952	10227
804	42001	10174
805	42051	10121
806	42138	10077
807	42193	10026
808	42249	9974
809	42344	9932
810	42399	9881
811	42458	9830
812	42547	9786
813	42605	9735
814	42659	9683
815	42743	9638
816	42810	9589
817	42865	9537
818	42956	9493
819	43007	9440
820	43059	9388
821	43158	9345
822	43219	9294
823	43271	9242
824	43373	9200
825	43429	9148
826	43481	9095
827	43581	9053
828	43633	9000
829	43680	8946
830	43757	8898
831	43812	8846
832	43861	8793
833	43951	8748
834	44000	8694
835	44061	8643
836	44157	8599
837	44211	8546
838	44271	8495
839	44367	8450
840	44416	8397
841	44456	8342
842	44546	8296
843	44595	8242
844	44640	8188
845	44720	8140
846	44775	8088
847	44833	8036
848	44917	7988
849	44975	7936
850	45031	7884
851	45123	7838
852	45176	7785
853	45253	7736
854	45305	7683
855	45349	7628
856	45431	7580
857	45481	7527
858	45535	7474
859	45629	7428
860	45681	7374
861	45745	7323
862	45840	7277
863	45902	7225
864	45958	7172
865	46045	7124
866	46086	7069
867	46137	7016
868	46228	6968
869	46280	6915
870	46340	6863
871	46433	6815
872	46482	6762
873	46535	6708
874	46614	6659
875	46669	6606
876	46726	6553
877	46822	6506
878	46865	6451
879	46917	6397
880	47006	6349
881	47062	6296
882	47117	6243
883	47207	6194
884	47252	6140
885	47304	6086
886	47387	6036
887	47448	5984
888	47496	5930
889	47590	5881
890	47636	5827
891	47695	5774
892	47790	5726
893	47845	5673
894	47898	5619
895	47991	5570
896	48061	5518
897	48098	5463
898	48182	5413
899	48214	5357
900	48244	5301
901	48324	5250
902	48356	5194
903	48390	5138
904	48464	5087
905	48496	5031
906	48527	4975
907	48588	4923
908	48619	4867
909	48651	4811
910	48724	4760
911	48754	4704
912	48792	4649
913	48851	4596
914	48883	4541
915	48913	4485
916	48988	4434
917	49020	4378
918	49051	4323
919	49123	4271
920	49154	4216
921	49188	4161
922	49255	4109
923	49286	4053
924	49313	3998
925	49368	3945
